z,ra,dec
0.027992,41.564236,-0.30967299
0.027993,227.5083,1.3612232
0.02808,159.82081,1.8611829
0.028083,42.570235,0.09198526
0.028088,40.071206,1.0635069
0.028103,231.5078,-1.3909906
0.028108,46.292659,-0.31485256
0.028117,46.37852,-0.40499848
0.028124,46.624389,-0.81424756
0.028125,41.327484,-1.1983393
0.028128,131.68318,2.5374112
0.028131,46.010554,-0.41802321
0.02814,176.33792,-1.7229616
0.028147,46.612533,-0.84662178
0.028165,236.43722,-2.1047023
0.028254,233.28972,-1.866021
0.028274,47.889075,-0.7428796
0.028298,218.39867,2.6387068
0.028302,174.97635,-0.92271507
0.028316,41.15293,0.142073
0.02832,161.25494,1.6486985
0.02832,41.69991,0.42156921
0.028324,327.67644,0.9119277
0.028325,42.416513,-0.06987759
0.028337,230.40784,0.46772645
0.028359,211.33031,-2.8934863
0.028363,46.391721,-0.6905811
0.028377,176.92329,-2.5492739
0.028385,219.11127,2.8661581
0.028391,218.66115,2.7205003
0.028407,207.15955,2.8186309
0.028415,41.315109,-1.0498392
0.028444,221.84523,2.9971262
0.028465,232.30925,-1.1590827
0.028482,218.70099,2.7747573
0.02851,351.6296,0.83705284
0.028534,131.82768,2.7622615
0.028612,48.313186,-0.09395072
0.028619,205.56261,1.8574493
0.028622,233.42805,-1.9413444
0.028626,227.46399,1.7789923
0.028656,227.64484,1.5083995
0.028684,225.3986,1.9477262
0.02869,172.7298,0.37244627
0.028699,230.88618,-1.4467905
0.028729,157.87909,-0.32552758
0.028737,131.88113,2.6902494
0.028756,21.262235,0.44435787
0.028768,173.66312,0.12476294
0.028773,157.99877,0.22866509
0.028787,46.18093,-0.42708754
0.028789,219.0084,2.8516236
0.028811,132.16756,1.0387928
0.028823,139.97987,-0.59135428
0.028828,173.65985,0.18865121
0.028834,167.31174,-0.92792418
0.028836,221.26372,0.52700739
0.028838,222.04374,1.3671625
0.028841,157.85512,0.43876357
0.028852,230.8916,-0.39591536
0.028884,222.17611,2.9883447
0.028893,218.49454,2.385223
0.028928,313.37557,0.2612575
0.028936,173.57799,0.29406712
0.028941,207.04464,2.8529037
0.028945,46.326559,0.21552064
0.028952,223.59641,2.9534975
0.028969,132.44098,1.0105389
0.028971,218.20742,0.63695505
0.028972,221.07872,0.04189704
0.028973,169.46172,2.5526789
0.028974,169.03888,0.57352981
0.028977,46.23774,0.21678648
0.028989,173.85202,2.2742614
0.029005,41.493201,-0.44919022
0.029007,238.37158,0.60521659
0.029025,172.6222,0.49430438
0.029033,230.73852,-1.381123
0.029042,168.13553,1.4504578
0.029047,220.74269,0.26899055
0.029078,158.34029,1.4300274
0.029081,46.214237,0.20505334
0.0291,349.72167,-0.94205582
0.029107,229.12142,1.949406
0.029112,313.51824,0.77742769
0.029119,44.349464,-0.30939597
0.029129,176.17553,-1.6143197
0.029131,42.532734,-0.26697722
0.029157,218.30978,2.6526705
0.029163,226.88238,1.1332209
0.029172,171.90895,0.66418945
0.029211,169.58095,2.5445772
0.029213,159.23906,0.22972839
0.029215,173.84702,0.09055373
0.029234,222.73463,2.8003173
0.029235,169.52183,2.5604272
0.029248,186.78211,-1.3541914
0.029259,218.91701,0.20493873
0.029292,218.5462,2.9519065
0.029294,349.53494,-0.39045331
0.029296,42.977468,0.66479461
0.029309,228.68326,1.1542564
0.029329,130.02375,2.4639824
0.02935,209.39924,-0.14322935
0.029353,158.3407,2.6803015
0.029401,45.156222,-1.1262108
0.029406,46.55738,-0.34154549
0.029409,169.64516,2.5552626
0.029411,210.67898,-1.1982099
0.029429,198.18717,-0.03998038
0.029445,186.76538,-1.5159455
0.02946,218.90933,-0.09704574
0.029464,324.13596,0.80525392
0.029466,320.20583,-0.98535761
0.029469,35.161362,0.90249322
0.029483,323.97058,0.40528123
0.029496,333.21331,-1.0972076
0.029508,324.32954,0.50650543
0.029522,211.71473,-1.5407468
0.029535,209.6898,-1.9477371
0.029553,314.29534,-0.8152301
0.029572,212.37016,-1.9064284
0.029573,325.83464,0.77994845
0.029604,326.44351,-0.05850797
0.029629,169.59745,2.5217777
0.029667,333.58678,1.0187261
0.029671,214.49494,-2.5930582
0.029689,347.2398,0.95771451
0.029714,42.988484,0.65662425
0.029716,170.42473,1.5207665
0.029738,217.50239,1.0461042
0.029766,229.86204,-0.923919
0.029788,232.72271,0.99422523
0.029816,219.16096,0.11739208
0.029851,349.62574,1.1438654
0.0095,48.482168,-0.17636477
0.011281,210.09127,-1.3542345
0.019008,161.4566,2.0897882
0.024817,145.65784,1.3004545
0.024926,342.59713,0.8775137
0.031612,325.97427,-0.47952334
0.02735,228.98396,-2.3838752
0.037953,6.313057,-1.1117461
0.037953,226.34275,-1.8028726
0.037966,165.44025,1.2473923
0.037979,164.12345,1.6489918
0.037982,332.02544,-0.90694761
0.037992,356.8057,-0.48017415
0.037998,232.68816,-0.36985043
0.03801,164.33471,1.8249121
0.03801,45.704385,-1.2433924
0.03804,46.726192,-0.93705225
0.038043,183.70129,-2.7002246
0.038047,335.18982,-1.1633658
0.038055,58.359255,0.84179513
0.038061,233.27236,0.0063959785
0.038063,48.325436,0.10257254
0.038064,56.550438,1.1210822
0.03807,163.80254,-0.2141335
0.038087,164.2963,1.6557016
0.038088,162.28948,-0.9085465
0.038093,47.975544,-0.0022402965
0.038099,219.2104,-0.62210158
0.038107,162.69805,0.48244157
0.038116,163.91489,1.7847447
0.038119,226.5128,-1.6827412
0.038125,218.76301,2.5792513
0.038153,227.84407,1.7161919
0.038156,227.42673,-0.42022251
0.038165,165.15011,-0.01242447
0.038169,228.2526,2.0257272
0.038182,227.89568,1.3660111
0.038186,164.71844,1.6693139
0.038192,44.680715,-0.93970094
0.038193,216.15685,1.1706013
0.038195,165.53023,1.7634369
0.038197,205.32273,2.8427863
0.038219,228.08596,1.7840293
0.03825,37.652795,-0.82371563
0.038262,164.58803,1.7554213
0.038264,3.9662855,-0.30599922
0.038293,227.6899,1.3789939
0.038315,232.53267,2.9921164
0.038319,232.04916,2.5300712
0.038326,213.54594,-1.8076953
0.038331,164.3706,1.3131171
0.038355,51.584888,-0.68342101
0.038365,161.58263,-0.52831436
0.038365,213.75718,-0.86024204
0.038372,162.48469,0.53583438
0.038375,227.80513,0.05537046
0.038375,234.21696,-2.3731752
0.042409,222.47005,-2.1995559
0.04241,18.780585,0.46579777
0.04242,333.17258,0.34299421
0.042422,13.94025,-1.0843199
0.042446,325.31485,-0.26325916
0.042452,224.91588,2.3011676
0.042452,26.605145,-0.86395057
0.042453,226.85744,2.4298564
0.042455,0.44344466,0.75045411
0.042467,179.022,2.7831583
0.042471,6.4071007,0.03673554
0.042476,149.94062,-0.24466869
0.042476,41.43616,-0.01692202
0.042478,41.635783,-0.66440355
0.042484,153.37033,-0.92307669
0.042484,24.498608,1.0341056
0.042489,54.738825,-0.03954522
0.04249,228.17298,-1.8080847
0.042491,30.567275,-1.1288769
0.042496,132.28305,1.5991124
0.042539,13.797272,-0.77003104
0.042542,225.2025,0.4923975
0.042552,236.94337,2.5570187
0.042575,41.484728,-1.106056
0.042579,172.14357,-1.6295898
0.04259,45.851694,0.43414821
0.04259,350.03504,0.8785101
0.042595,20.006762,-0.13757116
0.042618,226.66671,2.2909168
0.042632,132.5516,0.65683998
0.042632,222.27174,-2.3089744
0.042633,30.556028,-0.85127018
0.04264,12.079611,-0.2586234
0.042646,30.572388,-1.039625
0.042646,221.2859,-2.8490328
0.042648,226.64519,2.3906436
0.042649,31.088536,-0.86684378
0.042651,221.93922,-0.67532366
0.042652,30.53292,-1.0183996
0.042653,31.579744,-0.35731562
0.042656,27.794653,-1.0280447
0.042659,331.10548,0.7154456
0.042665,132.67953,1.3506834
0.042665,191.29157,1.7872581
0.042666,153.4954,-0.95158972
0.042668,41.537508,-0.59423515
0.042673,41.534714,-0.55545863
0.042677,235.09246,0.84676723
0.042678,222.71914,0.09450997
0.04268,226.66911,2.2812794
0.042684,224.49524,1.4745414
0.042686,200.05208,2.6390644
0.042687,222.29084,-2.2915553
0.042701,16.142998,0.60502632
0.042702,24.589706,1.007521
0.042711,236.9839,2.5861196
0.042721,14.629123,-0.41737843
0.04273,27.665619,-0.71486325
0.042738,14.34625,-0.50578391
0.042738,24.832989,1.0384177
0.042756,187.2029,-1.4242744
0.042758,222.81599,-0.16328515
0.042764,222.60429,-1.1740284
0.042769,223.49681,0.83222382
0.042778,30.745654,-0.38808947
0.042782,225.3237,1.8846079
0.042782,222.57312,-0.65015304
0.042789,30.762599,0.5679027
0.042805,30.68859,-1.0990528
0.042813,13.940389,-1.1633193
0.042817,14.451297,-0.29798955
0.042837,5.5827605,0.0092424634
0.042838,226.88548,1.9160537
0.042839,24.338014,0.86760647
0.042845,333.47232,0.69551769
0.04285,236.58255,1.7815935
0.042855,46.401477,0.46019158
0.042865,30.076236,-0.86157146
0.042873,31.134283,-1.1591276
0.042885,6.169666,-0.50556345
0.042887,346.32635,0.85473765
0.042888,44.625425,0.79422305
0.042893,222.74879,-0.03754885
0.042904,14.527515,-0.57624314
0.042905,223.98515,0.94953886
0.042909,41.714644,-0.83497572
0.042911,13.780222,0.95110453
0.042912,27.007953,-0.8192635
0.042927,222.63991,-1.4855806
0.020131,200.40028,0.57300615
0.020141,181.1245,2.4485184
0.020149,180.936,1.6950809
0.020168,180.73939,2.1352834
0.020182,177.34706,2.6925483
0.02019,37.227969,0.37030194
0.020213,180.97758,2.1809792
0.020217,179.49465,-1.5576653
0.020219,175.94637,-0.84398558
0.020236,169.37328,2.504304
0.020248,181.17452,1.6027045
0.020253,181.23743,1.5083449
0.020258,200.23394,1.5036724
0.020262,180.15303,2.1466513
0.020263,179.36738,-2.1326411
0.020269,202.94745,-2.6116117
0.020313,178.06281,2.5331185
0.020317,179.00237,-2.720071
0.020325,177.62804,1.9832936
0.020325,147.28652,2.4808198
0.020342,178.71375,2.9592442
0.020343,181.75985,-2.737537
0.020358,181.49776,2.49823
0.02036,182.86903,0.37863543
0.020369,180.64153,1.8610399
0.020374,181.15304,1.8926832
0.020378,200.37655,2.2276569
0.020393,180.61963,2.2885565
0.020403,179.71273,-2.0421465
0.020422,182.76692,0.97227748
0.020434,181.23914,1.635242
0.020449,181.06938,1.5463005
0.020451,177.34633,-1.0841486
0.020467,179.5383,-2.0509918
0.020477,51.708886,0.19857073
0.020483,184.29246,-1.9071188
0.020488,55.213898,0.43424957
0.020496,180.48184,-1.0693015
0.020497,151.38289,0.6110543
0.0205,181.29909,2.4158017
0.020517,169.68633,2.9083509
0.020528,181.41941,1.5934884
0.02054,180.86978,1.9764577
0.020545,148.58456,2.2975632
0.020574,38.167382,0.26010269
0.020578,179.6401,-2.1356667
0.020581,147.89588,1.1120813
0.0206,179.0095,-2.7222638
0.020665,180.24451,2.1037384
0.020672,182.1302,1.9094333
0.020684,180.36631,-0.71840043
0.020693,180.27077,0.11376081
0.020745,179.57619,-1.9587936
0.020746,37.889898,0.75624577
0.020764,179.3606,-2.2477516
0.020778,180.9484,2.0171907
0.020793,229.03369,-2.0490046
0.020795,182.94458,0.98949174
0.02081,50.18886,-1.053975
0.02081,202.90378,-2.7089345
0.020822,180.92611,1.4573291
0.020824,181.08334,1.5676392
0.020834,181.06214,1.8667173
0.020895,38.381528,1.1398922
0.020915,181.40718,1.8282275
0.020923,228.12616,-1.6881663
0.020929,181.52661,2.1921471
0.020934,179.81917,-1.9153145
0.020939,182.68471,0.62586397
0.02097,180.33451,2.5238416
0.020971,50.930726,0.60565526
0.020971,148.97947,-0.19030594
0.020983,151.45763,0.63335849
0.020986,202.94115,-2.7130534
0.020993,183.5165,-0.06964443
0.020996,148.43273,2.3740821
0.020998,180.30512,2.0498943
0.021,37.976662,1.1156541
0.021002,183.36183,-0.09670006
0.021016,50.160613,-1.0350613
0.021048,184.51435,-0.91307585
0.021048,37.92995,0.90440959
0.021056,183.12847,0.89419528
0.021064,183.96874,0.40074026
0.021065,38.233204,1.2307405
0.021071,36.887194,-0.2445267
0.021077,37.708485,1.2570399
0.021079,151.48054,0.65221026
0.021097,181.07217,1.9174993
0.021146,179.68491,-2.6455411
0.021147,37.798436,1.2656418
0.021162,202.61519,-1.691363
0.021203,202.77889,-1.2856069
0.021223,151.53618,0.68837128
0.021243,48.449321,0.69437745
0.021248,181.85331,-0.15830013
0.021262,151.4611,0.63180411
0.02128,181.1207,1.8941245
0.021302,164.63012,-1.0068523
0.021316,181.28942,1.5593133
0.021318,36.527979,-0.3319127
0.021326,202.9513,-2.8165794
0.021363,225.3432,-2.279196
0.021368,180.11082,1.6688111
0.021372,202.79725,-1.565143
0.021372,151.6547,0.63260972
0.021377,202.45245,-0.29412545
0.021383,52.571564,-0.92019668
0.021402,155.46497,0.41011418
0.021417,184.15296,-1.0823354
0.021441,181.15232,2.047527
0.021443,156.58808,0.68495794
0.021462,356.07292,0.44173933
0.021465,187.78098,0.46313575
0.021466,41.865963,-0.28510615
0.02147,166.45691,1.7445601
0.021489,203.00211,-1.6987761
0.021491,150.54684,2.0216361
0.021504,35.281783,1.2180496
0.021541,151.22075,-0.05834631
0.021583,202.49968,0.30512067
0.021585,145.82657,0.37310286
0.02159,202.83194,-1.6150375
0.021606,151.48371,0.61722451
0.021609,146.23184,0.06822916
0.021613,163.11552,-0.6067328
0.021615,202.51588,0.29985393
0.021649,51.094178,0.11351424
0.021652,38.152449,0.97630708
0.021655,156.42557,0.76304476
0.021675,152.61611,2.2282206
0.021676,38.090106,1.1749679
0.021689,202.81663,-1.6439222
0.021702,204.32004,-2.1544061
0.021704,184.85513,0.63096249
0.02173,156.68114,1.0061399
0.021745,151.16388,0.28149828
0.021755,204.34249,-1.7431732
0.021763,144.64893,2.6681583
0.021766,52.622582,-0.48879004
0.021768,196.49224,1.7925394
0.021778,203.49901,-2.2844731
0.021788,145.64788,-0.77176336
0.021793,181.3398,2.0863134
0.021795,160.61441,2.7613136
0.021819,203.03105,-1.6967801
0.021837,203.58966,-0.74166159
0.021916,203.45938,2.3585447
0.02192,37.858887,1.2474032
0.021923,39.098434,0.70853743
0.021953,179.9844,-0.54819763
0.021955,161.64296,1.7743983
0.021963,189.75924,0.25705319
0.021965,202.5091,0.31715648
0.022008,37.990719,1.2465035
0.02202,41.868601,-0.26819515
0.022024,203.13643,0.06094525
0.022028,52.778938,-0.91595818
0.022031,151.3282,2.4957199
0.022044,356.12534,0.32045758
0.002902,194.992,2.0492791
0.003194,195.16533,2.5085297
0.00325,193.71278,2.6541026
0.003404,163.91321,2.3957642
0.003449,201.58937,2.0995965
0.003518,178.15699,-2.4684419
0.003611,174.15365,0.81687936
0.003867,17.283221,1.1209854
0.004087,180.91721,2.6411838
0.004618,179.30156,-2.6864619
0.004876,181.08446,-1.5302453
0.005036,188.11647,0.39066679
0.00513,219.76647,2.9470833
0.005299,191.13822,-2.3190267
0.005372,220.24403,2.1839949
0.005387,170.06125,2.5224876
0.005479,220.69273,-0.34881795
0.005575,18.893335,-0.86278733
0.005857,146.51065,1.6721077
0.005912,146.72333,0.50733857
0.006017,163.20268,0.0344822
0.006178,185.48987,2.3456564
0.006278,220.45215,0.69113912
0.006284,225.00545,-1.091117
0.006297,147.47559,0.61629296
0.006306,175.81716,-1.3946988
0.006331,146.46988,2.9783721
0.00634,147.47641,0.61659558
0.006372,21.694099,-0.64608289
0.006465,149.62607,0.04527202
0.006516,235.57838,0.47733644
0.006531,220.04478,-0.29398463
0.006589,186.59411,-1.2550122
0.006787,226.7838,-2.6627198
0.007876,189.44577,-2.5331747
0.008802,354.19518,0.62346769
0.009384,193.1521,-2.0625787
0.009693,41.626522,-0.24208687
0.009885,193.99222,-1.3493198
0.010508,202.80943,-2.4353597
0.010848,191.21235,-2.2179218
0.011274,190.30172,-0.75681387
0.012106,311.63511,0.20945273
0.01302,177.07581,-1.6399604
0.045066,344.64846,-0.73118619
0.045077,151.02848,0.62682958
0.045082,189.26028,1.8191224
0.045106,16.177602,0.93285658
0.045125,154.26675,1.0561348
0.045139,334.42341,0.15208873
0.045147,41.015959,0.7748909
0.045151,14.976806,0.61141383
0.045152,46.272328,-1.0874172
0.045165,151.99267,1.2689857
0.045169,150.51385,-0.21379652
0.04517,17.66984,0.27446087
0.045186,18.949802,0.24106687
0.045193,14.092319,-0.07802433
0.045195,174.08037,-2.8474183
0.045196,130.73344,1.0594681
0.045209,151.01164,1.6283332
0.045209,29.252399,-0.08984285
0.045219,18.682795,0.28599734
0.045225,4.2357787,1.0260353
0.045227,199.8654,2.919073
0.045238,19.776181,0.96550244
0.045239,151.42999,-0.77400858
0.045239,175.3731,-1.2715348
0.045243,10.732917,-1.0003833
0.045244,41.039185,0.78247296
0.045255,14.320723,-0.6694586
0.045265,190.00569,1.4545786
0.045269,236.70843,0.90606157
0.045273,19.524533,-0.50621978
0.045288,7.283738,0.27948485
0.045292,333.85866,0.07331432
0.045293,168.87889,1.9939617
0.045302,227.11987,2.8955396
0.04531,4.2734245,0.63631056
0.045324,29.220718,-0.08505675
0.045326,227.25468,2.9749703
0.045333,19.853507,0.53767697
0.045345,14.620258,1.1753323
0.04536,29.256249,-0.27899624
0.045368,174.82278,-2.7595685
0.045382,222.53651,2.5447411
0.045383,42.419575,-0.5659326
0.045397,150.82621,1.5016215
0.045408,214.4055,-2.7267832
0.045409,131.92697,0.68221942
0.045415,30.052389,-0.55987671
0.045416,236.73201,0.7423015
0.045428,7.3505313,0.31576635
0.045435,344.92784,-0.01355673
0.045438,150.91993,1.2094949
0.045445,346.26161,-0.83264963
0.045451,150.92256,0.96454436
0.045457,14.006906,0.43530752
0.045467,332.62008,-0.02171384
0.045476,200.1438,-1.5378805
0.04548,150.80631,1.8953358
0.04549,172.64858,-1.5509976
0.045493,46.304693,-1.0063358
0.045499,17.487679,-0.70352909
0.0455,333.87293,0.11612597
0.045503,200.64536,-0.67975549
0.04551,150.65242,1.8100223
0.04551,344.91418,-0.03929532
0.045526,226.59063,1.7465355
0.045529,14.071402,0.11601688
0.045538,19.958329,0.70597634
0.045539,171.59198,2.3905401
0.045554,7.522162,0.41377623
0.045557,174.46874,-0.7989871
0.045567,12.863079,-0.38351625
0.045569,6.8785761,-0.98131553
0.045576,189.81575,1.9540545
0.045582,151.60918,2.3040582
0.0456,13.796835,-0.81016998
0.0456,169.39073,2.829615
0.0456,30.144838,-0.59365232
0.045614,146.59449,-0.13317431
0.045619,150.96664,1.0952604
0.045633,175.02734,1.915704
0.045636,230.87123,-1.827866
0.045641,40.198724,0.06403434
0.045642,175.85164,-1.7005518
0.045651,148.18303,-0.05825983
0.045672,176.7894,-2.5329066
0.045713,145.59403,0.30938427
0.045717,190.08589,2.4363507
0.045717,154.82119,2.8620852
0.045723,153.67254,1.1116968
0.045728,150.24791,0.30667754
0.045728,151.55765,0.36892501
0.045737,227.30497,2.88617
0.04574,190.7384,0.49724239
0.045752,154.72444,2.244217
0.045753,345.21125,-1.274161
0.045765,149.64744,0.57001104
0.045777,169.35224,2.5648718
0.045777,40.613616,1.0373346
0.045791,42.032785,-0.75230436
0.045795,40.600498,1.13138
0.045796,149.11249,0.1297301
0.045809,20.624108,-0.34780808
0.045819,154.7378,1.6600515
0.045821,190.97059,0.55346091
0.045825,189.88571,1.1667186
0.045827,152.42525,-0.513039
0.045827,154.81378,2.9098912
0.045841,190.05216,1.2490769
0.045848,144.53671,1.4491681
0.045861,168.95588,0.8604087
0.045869,151.56104,-0.98272919
0.045877,151.17363,2.7705686
0.045883,201.10093,-1.3840555
0.045884,171.63832,-1.6362695
0.045884,209.21299,2.8627229
0.045888,174.43874,-0.80183621
0.045897,151.17115,0.91421799
0.045898,169.10371,0.78188274
0.0459,175.82656,-1.6293706
0.045908,207.38012,0.52742742
0.045909,150.01692,-0.58805614
0.045909,171.47815,-1.5837119
0.045913,206.90314,0.48495976
0.045917,150.65169,1.5109079
0.045937,143.61184,1.1977654
0.045938,152.50331,2.0141497
0.045943,190.895,-1.80348
0.045956,199.79126,-2.3430379
0.045956,184.86274,-2.4966048
0.045957,331.08599,-0.50281146
0.045969,18.808022,0.28931409
0.045971,9.8425665,-0.55679536
0.045978,19.604758,1.0811709
0.045983,155.00919,2.9865807
0.045983,239.81117,2.7558757
0.045984,332.3567,-0.10921118
0.04599,159.66183,1.4944863
0.045993,189.80796,1.4418743
0.046,152.99289,2.9690884
0.046004,190.08387,0.53803018
0.046015,13.811182,-0.82220764
0.046023,171.43967,-1.8710717
0.046023,210.59844,1.3661112
0.046028,152.77312,2.8001429
0.04603,151.70223,0.80701157
0.046033,19.013769,-0.11462512
0.046038,210.88415,-0.0092807747
0.04606,174.70053,-0.09380827
0.046061,190.65428,-2.121079
0.046061,28.667546,-0.7549254
0.046062,190.4899,0.83187632
0.046069,18.516137,0.30755642
0.046079,28.920453,0.21253564
0.046102,154.79134,0.13396091
0.046102,13.355102,-0.45984596
0.046103,190.10477,2.4338241
0.046109,223.49142,0.42592102
0.046117,150.98446,0.81661237
0.046131,199.65313,-0.10637908
0.046132,168.95747,0.99311152
0.046133,145.27352,2.4584371
0.046133,166.40683,-0.84812823
0.046139,145.09502,2.7319184
0.046146,190.23941,0.97160866
0.046148,6.9899416,-0.06126001
0.046155,16.830507,-0.62333264
0.046157,19.885286,-0.07327154
0.046178,40.434905,1.0957376
0.046189,173.35782,-1.2726979
0.046193,145.10817,2.7548321
0.046194,152.57359,1.7456565
0.0462,14.157,0.10387544
0.046207,171.6385,-1.692221
0.04621,191.25681,0.75979632
0.046211,149.13964,0.75088167
0.046211,151.88617,2.3860926
0.005608,337.65332,-0.11026706
0.025563,175.43082,2.7277564
0.043696,11.854149,0.33715862
0.04372,18.784284,0.22710248
0.043725,223.82288,0.85772512
0.043727,28.852164,-1.1494399
0.043729,4.5251703,0.70487509
0.043738,43.406927,-0.02920734
0.043761,187.60076,-0.41631262
0.043766,150.63229,0.26111798
0.04377,318.86131,-0.57056069
0.043782,168.33802,1.3431313
0.04379,47.291102,1.0496015
0.043797,4.0866673,1.1871616
0.043799,40.819709,-1.0682208
0.0438,52.845921,0.42660108
0.043803,40.495154,-1.0600037
0.043808,318.71768,-0.89624771
0.04381,43.309779,-0.5900697
0.043812,12.260052,0.5246447
0.043818,347.09691,-0.82350095
0.028314,28.314999,-0.77859939
0.003452,131.59537,-0.37170555
0.003904,232.70233,-2.3904415
0.005304,179.56347,-2.6089293
0.008035,187.4952,0.02721796
0.017443,19.768422,-0.13854441
0.021759,156.14901,1.1097878
0.023868,35.463299,-0.9626385
0.024575,169.98106,-0.87999127
0.032005,318.29996,-0.14352179
0.032258,235.33612,-1.7284908
0.033261,157.8964,-0.94013717
0.035865,200.18052,-1.4521723
0.037988,53.780153,-0.87719225
0.039475,165.13548,2.1160691
0.04203,29.442648,-1.2082968
0.042561,40.42667,-0.73079042
0.043566,314.81258,-0.27349634
0.043707,15.172908,-0.4445498
0.044315,1.8907268,-0.25924303
0.04626,14.66366,-0.22270596
0.046344,154.6881,1.7822019
0.046439,170.33135,2.4951184
0.047413,170.50199,2.8379532
0.047545,192.73096,-1.489785
0.047572,191.30366,1.8048021
0.047618,239.49393,2.8030258
0.04763,180.52102,2.2231071
0.047647,191.1571,2.8590567
0.047725,239.78973,2.7995765
0.047727,213.79607,-1.6352395
0.047911,316.0968,0.80918591
0.047938,191.4358,1.622238
0.047971,199.78969,-2.9040882
0.048034,53.543917,1.1033606
0.048131,194.20729,2.6356991
0.048142,170.44797,2.7501587
0.048145,143.6057,1.0200745
0.04823,49.710305,0.86940921
0.048432,224.29924,1.4660532
0.048519,180.20558,1.6937381
0.049372,181.45545,0.54020404
0.049561,52.752743,1.0024337
0.049822,170.49009,2.7472233
0.049844,185.38032,2.7153674
0.049889,170.17408,2.7415006
0.049891,231.81244,0.36359669
0.049974,211.08204,-2.9911773
0.049984,321.06116,1.2267411
0.049986,131.81456,1.895562
0.04999,327.33984,0.43470216
0.02985,217.54731,-1.04118
0.029886,213.126,-2.4759865
0.029934,217.9304,-2.212033
0.030139,314.53296,0.45229209
0.030165,218.18582,1.876115
0.030212,209.44398,-1.2172129
0.030318,331.15822,0.75368409
0.030358,322.59103,0.32109456
0.030367,229.77492,2.7344063
0.030376,322.68427,-0.98930753
0.030493,217.04177,-1.6768452
0.030584,184.93788,-0.7617076
0.030812,40.32125,-0.23119604
0.030926,53.291813,0.40237812
0.030929,320.81878,0.04202807
0.030969,186.97698,-2.3173096
0.030993,166.66995,1.8357054
0.031574,152.00348,0.35649896
0.031755,45.435935,-0.5882674
0.031797,158.38673,-0.68594016
0.032287,218.61963,-1.2661413
0.032551,210.76184,-1.0946433
0.032762,318.75887,-0.15459189
0.032873,4.8778482,-0.60175283
0.033019,157.83102,2.9269492
0.033076,210.0695,1.7413726
0.033191,223.56219,1.0863277
0.033215,239.90993,2.8110316
0.033574,220.69835,1.7209206
0.03358,49.848796,0.8187772
0.033607,351.25115,-0.0022776865
0.033631,134.76491,1.6282454
0.033838,226.33729,-2.0343702
0.033903,199.49269,-0.31415873
0.033962,217.53494,1.6895853
0.033985,151.00909,-0.34292988
0.034058,228.59666,-1.8315149
0.034228,207.72869,2.3443612
0.034517,12.497262,0.58642482
0.034538,157.17812,-0.1445646
0.034541,218.85559,0.33433494
0.034635,148.89918,0.70034673
0.034725,202.00262,-1.8499731
0.035054,161.84843,2.1281083
0.035106,159.53665,1.7870716
0.035292,218.87499,0.41367984
0.035435,167.38005,2.4422166
0.035524,148.24725,0.50288721
0.035847,222.09436,1.2120866
0.035981,234.52617,2.1441493
0.035992,215.5132,0.86207777
0.036,57.047894,0.08550801
0.036068,354.12031,-0.54469508
0.036128,196.68884,2.5102472
0.036547,227.5245,-1.9226647
0.036632,180.89626,-0.04036083
0.036659,228.05274,0.22945252
0.036691,51.014541,-0.0020563676
0.036868,214.08206,-1.4216636
0.036889,198.90802,1.7755118
0.036931,228.41052,2.8950909
0.037048,229.93213,-0.60772418
0.037419,227.60461,2.8224313
0.037622,205.33267,-2.5399476
0.037648,162.63017,-0.79767291
0.03773,357.96331,0.76185729
0.037915,228.71546,0.69983898
0.038032,165.61581,-0.28398029
0.038105,335.20059,-1.182818
0.038138,228.8779,2.7510159
0.038278,200.04489,2.2904442
0.038282,161.49685,0.01121967
0.03836,163.25815,-0.09266055
0.038608,180.39357,0.34745742
0.03911,2.7171734,-0.67005857
0.039147,163.61709,1.7972172
0.0393,179.23754,1.1158918
0.0393,179.63288,1.1319487
0.03944,319.52671,0.50045665
0.039458,179.22593,1.0992994
0.039467,163.20488,2.0065289
0.039711,178.40373,2.166047
0.039776,235.76409,1.3202979
0.039894,225.75145,-2.5493434
0.039953,218.18973,-2.6847341
0.040463,180.75421,-0.29119641
0.040508,164.07116,0.67740347
0.040559,186.84378,-0.86890165
0.040649,37.861032,-0.79292493
0.040704,158.89447,2.5628784
0.040834,227.79578,2.6539496
0.041248,30.807676,0.31125122
0.041314,163.29743,-0.69090967
0.041367,228.77805,2.7377724
0.041375,159.37345,2.337214
0.041504,187.23489,-1.9163333
0.04165,174.04917,-2.5767676
0.041739,207.81406,2.9439789
0.041799,157.24357,1.7716959
0.041826,324.57348,0.52103671
0.041872,18.481474,0.56741797
0.04243,221.82069,-2.9117338
0.042625,222.8661,0.0011704132
0.042708,221.6799,-2.4160306
0.04285,164.73845,1.7753531
0.04312,210.93086,0.8140266
0.043229,23.262776,1.1399406
0.043297,221.62377,-2.5334719
0.043381,31.720894,-0.51659473
0.043436,353.18884,-0.65191151
0.043604,151.50262,-0.94281438
0.044448,175.70652,-1.9291865
0.044514,165.26196,-0.78966115
0.044896,151.12187,-0.24097976
0.045081,132.66663,0.56999925
0.045329,151.52853,-0.21550041
0.045587,10.547807,-1.1760616
0.045911,189.74922,1.2520068
0.046253,151.70576,1.4582968
0.046377,154.73376,1.7009842
0.046391,145.40641,2.0958524
