z,ra,dec,bestObjID
0.0124356,202.19548,-2.0411405,0
0.01245754,203.11233,-1.3700972,1237655495979434086
0.012473,189.18628,0.56337807,1237648705116504170
0.01248332,190.50287,0.753949,1237671765323743419
0.01250441,138.26593,2.0207065,1237653665253753025
0.01251297,189.52228,-0.027016383,1237648673971437623
0.0125234,235.07707,-0.81251353,1237648703525945748
0.01253914,138.26844,2.0388583,0
0.01255102,236.50547,2.7142568,1237651737929121942
0.01255482,148.33426,0.69772982,1237648722290606136
0.01255896,203.56503,-0.28818294,0
0.01255981,190.07571,-0.18507287,1237648721235148867
0.0125614,204.08863,-0.460621,1237651503806808318
0.01258564,148.64447,1.1140558,1237648722827608241
0.01263427,203.64812,-0.35324483,1237648704049053815
0.01267416,204.68937,-0.41691576,1237650769367597179
0.0126812,149.70765,0.83669177,1237648722291196120
0.01268636,144.10962,-0.57136802,1237648720678158635
0.0126869,203.22969,-1.1594902,1237648702975180927
0.01268879,136.21096,0.74338173,1237648722285297958
0.01269793,134.07802,-0.44150027,1237648720673767456
0.01272046,133.96787,2.5242581,1237654604777455659
0.01273979,137.45651,2.4719412,1237654604242092253
0.0127589,135.78086,0.85818698,1237674461487039093
0.01277295,197.85979,-0.24973076,1237648704046563336
0.01278918,236.25147,2.4680138,1237655470212907257
0.0128019,205.95126,1.3723694,1237671958056009969
0.01281893,167.35544,-0.097731256,1237648721225187390
0.01281919,236.30994,0.77222095,1237655468065489050
0.01286374,208.83193,1.4881147,0
0.01287338,167.57363,-0.26400807,1237674649923289153
0.01290247,167.2324,0.44480423,1237674650996834435
0.01292812,177.98403,-2.6424316,1237650370481029219
0.01295211,208.83124,1.4892896,1237674602140598522
0.01296694,134.62702,2.9254822,1237654601019818003
0.01299211,134.33544,2.9213145,1237654601019686930
0.0130014,236.55612,2.4528556,1237655470213038579
0.01300863,197.27555,-2.642926,1237650370489483403
0.01303372,177.07581,-1.6399604,1237650371554377789
0.01305978,176.53216,-0.45802681,1237671128051810543
0.0131003,134.83678,0.86173166,1237650797288816832
0.01311676,134.82996,0.79775446,1237648722284707954
0.01312118,130.81631,1.4840915,1237651753988784521
0.01312433,148.33551,0.62868702,1237648722290606518
0.01313747,176.3596,0.004063787,1237674650463961134
0.01317087,129.2472,1.7920371,1237653665249755406
0.01321364,131.6546,2.827022,1237654605313278360
0.01321655,202.75013,-1.632071,1237655499737792803
0.01324594,131.66885,2.4080189,1237654604776407177
0.01326556,168.04433,-0.97923426,1237648720151773317
0.01327988,198.1106,-2.7913803,1237650761324757007
0.01328047,202.54787,-1.6631296,1237655499737727088
0.01328057,134.27691,2.6645943,1237654604777587225
0.01334291,167.89396,1.7499331,1237651752931295308
0.01336625,190.55388,-2.1172683,1237671267106357640
0.01338051,131.2148,1.1556085,1237648722820006195
0.01338463,190.29489,-1.5905128,1237671765322694740
0.01341753,199.14187,-2.289566,1237650761862086739
0.01342926,166.2507,0.88517419,1237674651533312057
0.01344077,130.98705,1.5842666,1237651753988850034
0.01344549,202.61202,-1.530157,1237655495979172176
0.01349679,189.51236,0.17706989,1237648704579764350
0.01354416,192.82139,0.52052388,1237648705118076990
0.02099465,228.12616,-1.6881663,1237655692479692921
0.02104107,183.96874,0.40074026,1237648721769332799
0.02104147,184.51435,-0.91307585,1237648720158982319
0.02104224,184.14763,-0.70975572,1237648703503663434
0.02104902,202.06737,2.9826406,1237651754556850306
0.02105822,151.48054,0.65221026,1237648722291982526
0.02107041,181.07217,1.9174993,1237651735757455620
0.02110603,152.68095,-0.63778506,1237651800161517726
0.0211218,171.74202,2.3330277,1237654029791789308
0.02112252,233.94192,-2.1070059,1237655498140811618
0.02112597,154.3742,0.20062011,1237651801235980525
0.02113602,184.47821,-0.74473846,1237648703503794485
0.0211381,184.46685,-0.90739583,1237648720158916808
0.02114989,202.61519,-1.691363,1237655499737727336
0.02115016,179.79009,-1.8055224,0
0.0211535,227.35027,-1.6649773,1237655692479365233
0.0211566,151.10907,0.60176802,1237651801771475055
0.02115763,183.12847,0.89419528,1237648705650688217
0.02115823,184.85001,-0.63818354,1237654669213958174
0.02116892,202.95212,-1.8935144,1237655495442497570
0.02116951,179.68491,-2.6455411,1237650370481815673
0.02117685,147.99892,1.0464703,1237653663647334733
0.02118691,202.77889,-1.2856069,1237655500274663598
0.02119605,151.53618,0.68837128,1237648722291982617
0.02119927,153.75967,0.96829155,1237651752388198529
0.02120981,165.9557,-0.21015519,1237674649922568348
0.02121134,152.14978,-0.67684586,1237651800161321210
0.02122095,155.57384,0.010334531,1237654670274920558
0.02122228,146.71421,-1.0413043,1237648720142401611
0.02122282,151.6547,0.63260972,1237648722292048086
0.0212307,179.04975,-2.1962368,1237650371018424336
0.02123116,151.54134,-0.66686966,1237651800161058977
0.02123231,181.85331,-0.15830013,1237648721231544377
0.02124054,202.45245,-0.29412545,1237648704048529580
0.02124528,182.06867,-1.7825578,1237650371556605976
0.02124562,202.59916,-2.9043507,1237655498127114409
0.02124574,185.16801,2.7582417,1237651736832966787
0.02125157,188.66076,-2.9110008,1237650761320628562
0.02125578,151.4611,0.63180411,1237648722291982369
0.02126185,159.30949,-0.087436321,1237648721221648570
0.0212666,181.22755,1.2156037,1237648722841894932
0.02126984,152.13329,-0.66688733,1237651800161321169
0.02128015,202.45982,-1.4290395,1237655495979106610
0.0212823,184.89867,1.2166407,1237648722843467902
0.02128574,180.11082,1.6688111,1237651752936603791
0.02128955,202.9513,-2.8165794,1237655498127245565
0.02129339,181.1207,1.8941245,1237651735757455412
0.02129653,184.62744,0.013271128,1237648704577601678
0.02129953,181.28942,1.5593133,1237651735220650131
0.02130958,183.2913,1.1923326,1237648722842812553
0.02132608,166.31197,0.98915306,1237674651533312097
0.0213306,202.98076,-1.9953773,1237655499200987435
0.02133142,151.35034,0.54392803,1237651801771540557
0.02133682,150.54684,2.0216361,1237653664722190642
0.02133708,179.80368,-0.52380675,1237648720693756035
0.02134296,155.46497,0.41011418,1237648721756881092
0.02135753,225.3432,-2.279196,1237655691941642440
0.02135971,202.43751,1.1829565,1237651505953570916
0.02136674,179.17642,-2.3021049,1237650761853305024
0.02136928,184.15296,-1.0823354,1237648702966792310
0.02137359,179.69264,-1.4658557,1237650762927308812
0.02137511,181.15232,2.047527,1237651735757455672
0.02137726,187.78098,0.46313575,1237648705115848944
0.02138198,183.99401,2.0395659,1237651735758700812
0.02138533,150.21025,1.335603,1237651752923562298
0.02139691,149.09028,-0.25137208,1237651800696815831
0.02139761,179.67071,-0.59716741,1237648720693690625
0.02140254,202.6104,-2.6519171,1237655494368559439
0.02141499,182.42112,0.65771764,1237648722305548348
0.02141541,184.81743,0.64817006,1237648722306597020
0.02141764,202.79725,-1.565143,1237655499737792894
0.02142574,202.26346,-0.043588369,1237651504342892614
0.02143087,164.541,-0.77466422,1237674649385042059
0.02143447,156.33256,0.63542236,0
0.02145526,153.10524,1.2458366,1237648722829574311
0.0214591,202.46139,2.4059383,1237651754020175966
0.02146555,203.00211,-1.6987761,1237655499737923666
0.02146684,166.45691,1.7445601,1237654029252624601
0.02147727,151.22075,-0.058346314,1237648721218109642
0.02147934,164.63012,-1.0068523,1237648720150266208
0.02148156,179.36279,-1.9988836,1237650762390241526
0.02148222,155.47169,0.29534091,1237648721756880949
0.02148452,166.5577,2.6167671,1237654030326366402
0.0214936,223.8019,2.8167725,1237651821102235782
0.02149814,163.11552,-0.6067328,1237648720686481517
0.02149902,202.98075,-1.9968888,0
0.02150348,156.58808,0.68495794,1237648722294210614
0.02151963,202.51588,0.29985393,1237651504879894570
0.02152295,184.89774,-2.8306117,1237650761318924495
0.02153558,185.6436,-1.5464607,1237650762929865121
0.02155589,154.03894,1.1911586,1237648722829967588
0.02156267,202.49968,0.30512067,1237651504879894545
0.02156401,145.82657,0.37310286,1237648721752621294
0.02156757,152.73497,1.0721042,1237648722829377732
0.02156794,179.80472,-1.60448,1237650762927309107
0.02157378,202.83194,-1.6150375,1237655499737858054
0.0215799,146.28301,0.064056069,1237650796220055727
0.02159544,152.61611,2.2282206,1237651753998352555
0.02160141,202.17439,-2.1658434,1237655499200659669
0.02160817,146.23184,0.068229156,1237650796220055691
0.02161463,202.85368,1.9811436,1237651753483436249
0.02161491,156.42557,0.76304476,1237648722294145119
0.02161853,184.92099,-2.7946281,1237650761318989926
0.02162852,202.72408,0.93802513,1237648705659273412
0.02162867,155.60052,1.1982575,1237648722830688271
0.02164534,152.61496,2.2304566,1237651753998352562
0.02164586,156.68114,1.0061399,1237651752389509264
0.02165059,181.38327,0.039233498,1237674650466189576
0.02165231,145.64788,-0.77176336,1237650795146051733
0.02165666,203.13643,0.060945248,1237648704585728192
0.02165721,155.77916,1.0060558,1237651752389115957
0.02165733,202.20881,-0.9084603,1237648720166715580
0.02165757,185.32451,-1.2541341,1237650372094853294
0.0216586,154.60586,1.1824844,1237648722830229557
0.02166339,151.80956,0.055850091,1237654670273282147
0.02166561,184.85513,0.63096249,1237648722306596955
0.02166812,184.93716,-2.7589169,1237650761318989933
0.02168219,181.33693,2.5342707,1237651754010935318
0.02168257,204.32004,-2.1544061,1237655494906216465
0.02169,202.81663,-1.6439222,1237655499737792897
0.02169269,204.3753,1.0827946,1237671990267674947
0.02169315,151.16388,0.28149828,1237648721754980541
0.02170243,144.64893,2.6681583,1237653665793376486
0.02170249,151.48371,0.61722451,1237651801771606273
0.02170384,156.14897,1.1098312,1237648722830884909
0.02170876,146.32316,-0.029989881,1237648721216012449
0.02171454,156.93172,1.1939791,1237648722831278198
0.02172002,156.83781,0.42231616,1237654670812315781
0.02173863,156.6616,0.98344269,1237651752389509250
0.02174899,204.24406,0.22566909,1237651504880615610
0.02175559,179.9844,-0.54819763,1237648720693887067
0.021758,146.30086,0.035479627,1237650796220055738
0.02176297,203.41923,-2.7422788,1237655494368952334
0.02176492,181.3398,2.0863134,1237651753474064541
0.02176502,204.34249,-1.7431732,1237655495443087566
0.02176538,203.03105,-1.6967801,1237655499737923694
0.02177095,203.95103,2.9989274,1237671956444413993
0.02178007,160.61441,2.7613136,1237651754538696875
0.02178351,196.49224,1.7925394,1237651752943812632
0.02179444,202.21234,-0.36544158,1237648704048464069
0.02179737,182.65521,1.0648873,1237648722842485058
0.02180503,159.88419,2.1877527,1237651736285020473
0.02181603,186.80999,-2.0371578,1237650762393518241
0.02181762,203.49901,-2.2844731,1237655494905823450
0.02183281,151.80688,2.9025312,1237653665796522215
0.0218352,224.11042,2.3471776,1237651736850006169
0.0218359,203.45938,2.3585447,1237651736304091300
0.02183685,203.09609,-2.4859677,1237655498664181924
0.02184831,203.58966,-0.74166159,1237648703512183215
0.02185345,158.8845,1.4485143,1237651752927363092
0.02185817,187.84175,0.60998867,1237648705115914321
0.02186504,157.15575,1.3043821,1237651735210098786
0.02187334,151.079,0.12038975,1237651801234538781
0.02188597,197.42152,2.2847271,1237651736301469722
0.0219085,189.75924,0.25705319,1237648721771888860
0.02191927,152.07083,2.27313,1237651753998090325
0.02192107,161.08863,2.7932602,1237651754538958936
0.02194127,157.16793,1.3497493,1237651735210098729
0.01355872,236.4413,2.409853,1237655470213038344
0.01362438,202.33871,-0.94422021,1237648720166781045
0.01363992,173.80681,1.6726589,1237651752933851285
0.01370877,236.43947,2.4094384,0
0.01371341,131.27024,1.4013172,1237653664713802025
0.0137298,202.51754,-1.7177941,1237655499737661519
0.01375247,216.4434,-0.83669949,1237648720172941554
0.01377825,218.31595,-1.1400858,1237648702981734568
0.0137976,201.87955,0.73906128,1237648722314068301
0.01381499,211.9535,-2.8575555,1237655498131177635
0.01382591,189.18167,2.5020805,1237651754014343244
0.01383712,127.33025,2.645056,1237654605311377664
0.01388197,200.66117,-0.28191249,1237648704047743174
0.01389287,203.39079,-2.0026258,1237655499201183975
0.01389303,235.9338,-0.2382895,1237648704063209808
0.01389543,238.5085,2.3162531,1237651737393168717
0.01400038,218.69062,0.88865081,1237648705666285641
0.01405114,219.3747,-1.1420383,1237648702982193731
0.0141347,188.52118,2.1466435,1237651753477210305
0.01419597,189.9505,-1.7710901,1237650371560013940
0.01425067,173.27532,1.4913367,1237654028718702914
0.0143451,202.52561,-1.720622,1237655499737661514
0.01436298,208.20023,1.9634736,1237674602140205461
0.01440782,190.75116,-2.7519302,0
0.01445905,131.10373,0.34283209,1237648721746198894
0.01452628,208.01742,-2.206611,1237671958594715820
0.01454603,208.01743,-2.1303001,1237671958594650300
0.01459038,208.20877,2.2638104,1237651736306188458
0.01459071,204.01923,-1.5919715,1237655499738317056
0.01460306,208.25365,2.262237,1237651736306188582
0.01460503,208.73618,2.0957065,1237674602677272595
0.0146297,157.03261,-1.5980407,1237650805343649960
0.01463115,204.01224,-1.6086472,1237655499738317043
0.01465317,203.42198,-1.897687,0
0.01467948,236.64568,-0.90629136,1237655499752603813
0.01476158,208.8103,1.907755,1237651753486057622
0.01478396,208.01602,-2.1262743,1237671958594650299
0.01482438,189.97981,-0.79969285,1237648703506219044
0.01482851,204.80526,-1.1209655,1237648702975836320
0.01486284,202.53877,-1.7292718,1237655499737726994
0.01488493,188.71667,1.8832034,1237651735760797802
0.01494482,160.68677,0.1490686,1237654670277148818
0.01497729,161.18141,-0.19443681,1237648721222500489
0.01498001,154.17136,2.0746514,1237653664723828827
0.01498329,236.80374,-0.99602017,1237655693020430340
0.01498338,208.42469,0.12158571,1237648704588022129
0.01501523,208.15357,0.022485219,1237648704587890794
0.01509233,203.98747,-1.3682693,1237655495979827335
0.01518919,157.23847,2.185771,1237651736283906171
0.01522106,208.1104,-1.2736484,1237655495981596893
0.01524076,208.18381,0.80269549,1237648722316820532
0.01540653,205.1501,2.0842728,1237671957518746114
0.01545377,208.23565,2.8142747,1237651754559537188
0.01551385,181.19339,2.0052349,1237651735757455695
0.01555449,135.2078,2.8907064,1237654601020014983
0.01560888,206.72117,-1.5274989,1237671957520449606
0.01565019,171.98727,1.2994712,1237651752396194136
0.01576504,190.1817,0.79784785,1237648722308956300
0.01580809,173.00448,-2.0070443,1237650762387488929
0.01580816,143.54363,0.25797239,1237648721751638245
0.01581905,172.88365,-2.3091902,1237650761850552420
0.01582608,172.92552,-2.340451,1237650761850617959
0.01582721,190.08397,1.2733173,1237651752404123790
0.0158543,172.85897,-2.5859299,1237650370478801110
0.01588324,190.40032,-0.11837712,1237671765323350086
0.0159473,243.45346,0.53140733,1237648705140228630
0.01595755,189.94066,0.89823766,1237648705653702788
0.01598533,191.71891,-1.9612488,1237671265495810257
0.01601931,190.33987,0.22092287,1237671765323481375
0.01605873,190.27275,-0.083165147,1237671765323350213
0.01608622,173.09086,-2.4345489,1237650761850683647
0.01610671,145.75906,-2.2547307,1237650804264992900
0.01612709,143.5434,0.24119969,0
0.01612998,181.36636,1.8613957,1237651752937193716
0.01615791,191.79689,-2.870848,1237671265495417081
0.01619722,161.97756,0.81251961,1237648722296569924
0.01620855,162.19933,-0.34604594,1237674649920929795
0.01623194,144.16843,0.40746022,1237648721751900312
0.01624985,144.16537,0.40911746,0
0.01629058,144.11121,1.1913609,1237651752920875198
0.01631514,143.50156,2.4772922,1237651754531225835
0.01632787,189.59226,1.6791759,1237651752940798202
0.01633252,140.29293,1.4727391,1237651753456107524
0.01634038,134.82399,0.69013911,1237674462023516230
0.01634948,209.69012,2.8442825,1237651754560192540
0.01634982,144.91638,-0.23532371,1237650795682594918
0.01636972,143.6542,0.046074161,1237650796218941636
0.01637794,181.02495,1.8469938,1237651752937062404
0.01640346,161.34483,1.1244331,1237648722833178812
0.01640724,137.22653,1.4325581,1237673709868417204
0.01642706,193.3721,-1.7420126,1237650371561521459
0.01643237,144.14736,1.1166195,1237651752920875095
0.01644879,202.34006,-0.77973284,1237648703511658628
0.01646426,244.14094,-0.58887094,1237655549668556823
0.01647883,193.56825,-2.0345676,1237650762396467332
0.01649534,139.92559,1.3258064,1237653664180666637
0.01652177,202.4862,-0.61371148,1237651503806153040
0.01657376,148.84656,0.87886816,1237651752386101351
0.0165755,139.37082,-0.62057324,1237648720676061404
0.01660133,244.9919,-1.1747438,1237648702993465380
0.01660154,161.32074,1.4678018,1237651752928411735
0.01660349,137.43954,1.7940093,1237674461487890446
0.01660742,244.49182,-0.47056697,1237648673458684342
0.01662895,143.64388,0.089198168,1237650796218876021
0.0166349,140.14319,1.5511205,1237651753456042172
0.0166361,206.60031,1.5787806,1237671992952225958
0.01664601,148.12364,2.1544527,1237651753996386356
0.01665464,172.44999,1.1377897,1237648722838028436
0.01665538,172.4486,1.1388267,1237648722838028439
