z,ra,dec
  0.047666,229.94655,4.284707
  0.047667,198.69672,1.5668434
  0.047670,206.19298,0.65668172
  0.047670,242.36757,8.2943282
  0.047672,176.04897,-1.8656862
  0.047679,211.39751,0.18499064
  0.047683,162.72333,8.1325422
  0.047684,53.906528,0.49090515
  0.047684,193.52761,-1.2839708
  0.047685,190.09721,8.1730426
  0.047686,190.80455,5.2246785
  0.047686,190.09893,8.2247373
  0.047688,199.15411,7.0859093
  0.047693,213.80041,-1.8985601
  0.047695,178.92999,8.9939497
  0.047695,168.85545,6.0238411
  0.047697,196.1103,6.5097713
  0.047699,229.17252,5.5121824
  0.047703,193.71814,0.02006598
  0.047707,198.89426,9.8545406
  0.047712,225.19546,8.1439758
  0.047714,337.82,1.0093098
  0.047719,196.15341,4.8905861
  0.047721,180.81806,1.6354886
  0.047722,199.1708,7.103757
  0.047725,211.03082,0.14400858
  0.047727,224.75703,8.5977275
  0.047731,211.6046,0.89289899
  0.047732,191.41966,1.9752874
  0.047735,14.314677,-0.82513492
  0.047736,206.41116,0.04236556
  0.047740,157.19663,8.7036593
  0.047745,316.97529,0.13049002
  0.047751,199.18202,-0.9574302
  0.047751,196.18592,1.954178
  0.047753,228.29394,7.2849599
  0.047756,228.18137,7.5047163
  0.047756,158.00098,7.672869
  0.047763,339.4601,1.0864679
  0.047763,53.574168,1.0842369
  0.047765,225.5924,8.1024034
  0.047766,167.34014,7.894956
  0.047770,168.63081,-0.57432552
  0.047773,170.06522,5.0845148
  0.047774,195.23157,3.1229632
  0.047774,190.82797,3.5055175
  0.047775,228.28108,7.425366
  0.047781,19.754473,-0.92182187
  0.047781,229.89046,3.6338866
  0.047783,170.42534,2.8685612
  0.047786,309.29179,1.0009376
  0.047795,191.17895,1.7847847
  0.047796,18.759604,0.26292955
  0.047798,230.41566,7.7310377
  0.047802,183.44326,4.5609315
  0.047805,152.97871,3.3754727
  0.047807,178.44285,0.3296136
  0.047809,199.36004,-1.7685907
  0.043608,50.687063,-6.6894781
  0.043609,18.906631,0.09279208
  0.043621,46.285741,0.3434334
  0.043623,200.52325,8.9309081
  0.043628,224.07153,0.78167476
  0.043633,220.91296,-2.3973918
  0.043635,13.963825,0.10101409
  0.043637,11.342271,-0.43507956
  0.043638,18.785725,-0.04838338
  0.043639,14.075611,-1.2418458
  0.043639,14.188876,-0.94077683
  0.043644,224.65772,3.2913044
  0.043650,18.628382,0.32449787
  0.043655,45.661427,0.62579178
  0.043659,18.873532,0.16960726
  0.043662,214.26885,-0.25236122
  0.043668,180.90686,6.8644548
  0.043673,14.066841,0.11011497
  0.043674,14.465412,-0.22957632
  0.043676,187.7793,3.1302918
  0.043678,232.37346,7.5732466
  0.043678,18.734472,-9.186316
  0.043680,165.1946,-0.39697952
  0.043680,231.81975,9.7677344
  0.043681,222.35844,-2.1514073
  0.043683,41.614624,-0.58727197
  0.043683,187.43372,3.2949114
  0.043693,196.32314,4.4956196
  0.043694,151.59971,3.1680999
  0.043694,229.97953,7.8849009
  0.043699,159.57547,3.9379963
  0.043702,14.970844,-0.79307647
  0.043705,224.6207,3.4069671
  0.043705,167.5558,9.7529989
  0.043707,151.29652,8.8896635
  0.043708,18.79533,-0.11661951
  0.043712,204.34628,3.1625708
  0.043713,14.109615,0.04380714
  0.043715,199.64559,7.9753621
  0.043715,167.25672,6.3332497
  0.043716,43.365274,-0.23293608
  0.043720,157.29043,4.8397564
  0.043723,232.53235,7.3657869
  0.043724,41.82069,-0.39031434
  0.043724,41.55764,-0.35923056
  0.043724,41.699201,-0.5707781
  0.043726,221.73661,-2.3085671
  0.043726,18.740805,-9.2131223
  0.043731,19.810955,1.0178353
  0.043731,150.30278,3.8280422
  0.043731,241.69324,8.6144715
  0.043732,18.725915,0.50740199
  0.043732,40.485297,-1.1993474
  0.043733,14.016865,-1.2174657
  0.043733,316.70948,9.1973691
  0.043739,186.17667,1.8494449
  0.043740,150.39035,3.6253206
  0.043744,231.78757,9.0759615
  0.043746,231.86297,6.1092497
  0.043753,188.07869,3.0026962
  0.043759,224.52835,2.4384246
  0.043764,11.397733,-0.41880677
  0.043771,227.9882,7.7726724
  0.043777,223.93597,0.86611279
  0.043778,316.4694,9.1584091
  0.043779,13.372494,-0.677301
  0.043783,198.83295,7.3182356
  0.043793,222.08006,6.325288
  0.043798,226.86399,9.7961144
  0.043799,19.084834,4.4028606E-3
  0.043803,24.469521,1.0430045
  0.043805,19.237405,0.99788747
  0.043805,198.72303,7.2387295
  0.043809,195.49925,6.2830375
  0.043809,129.8174,7.265616
  0.043812,231.7762,9.7962044
  0.043812,228.29734,7.6219722
  0.043819,13.62444,-1.1712639
  0.043819,151.46757,-0.81325888
  0.043820,164.05779,5.2753576
  0.043821,316.54994,9.306803
  0.043828,18.076278,-0.08076217
  0.043833,230.36854,5.2374638
  0.043837,189.4577,2.6794858
  0.043841,228.54712,7.1975583
  0.043843,230.86733,4.7410001
  0.043844,226.94256,2.9741618
  0.043844,230.34261,5.0828705
  0.043846,200.7187,8.401366
  0.043850,353.54724,-0.3982531
  0.043851,195.54745,6.5083105
  0.043858,153.46116,-0.85549996
  0.043858,14.321245,-0.50815006
  0.043867,156.71092,9.7537433
  0.043881,317.04304,9.1896374
  0.043888,19.64753,1.1665335
  0.043889,234.77881,9.2961593
  0.043893,41.685743,0.36952094
  0.043895,5.4573182,-0.32483672
  0.043896,168.05399,1.3946577
  0.043897,230.43575,7.8091679
  0.043897,222.62919,-0.12905495
  0.043898,230.16771,8.1143534
  0.043900,14.298962,-0.05580227
  0.043903,14.053346,-0.83376137
  0.043903,176.33136,-2.5825027
  0.043907,188.45776,3.9442496
  0.043907,45.666546,-7.8154466
  0.043912,190.99822,7.7037616
  0.043922,14.114298,-0.79242909
  0.043924,156.18799,6.4134351
  0.043924,151.5174,-0.81422446
  0.043927,230.024,7.9222223
  0.043928,230.752,7.8413364
  0.043929,223.45444,0.08964983
  0.043933,230.6351,7.7429177
  0.043935,228.19583,7.4261183
  0.043938,14.376722,-0.48803272
  0.043941,231.49197,7.0600421
  0.043954,153.65087,-0.88760904
  0.043956,1.4408676,-0.54276494
  0.043956,127.15625,8.7170775
  0.043958,205.02181,8.4828182
  0.043958,214.59362,8.0975035
  0.043964,14.69487,-0.75187253
  0.043966,223.72138,0.64041343
  0.043968,232.04239,9.8722776
  0.043971,226.43256,9.9727301
  0.043973,158.75812,4.5449513
  0.043977,8.2139231,1.2194809
  0.043979,230.75574,7.3755209
  0.043981,231.89356,9.5614191
  0.043983,19.677008,1.1345774
  0.043985,242.00811,3.8087202
  0.043985,30.823124,-1.1180418
  0.043990,153.8559,-0.61328684
  0.044000,227.83972,7.380728
  0.044000,224.49227,1.473607
  0.044001,223.42968,0.03929314
  0.044013,30.435064,-0.93442878
  0.044016,14.362893,-0.26404949
  0.044018,167.82065,7.7827861
  0.044020,38.213878,-9.1078669
  0.044026,227.77688,8.1339397
  0.044027,215.08002,8.9274995
  0.044027,232.54416,7.6044243
  0.044033,234.751,9.321552
  0.044034,13.907228,-0.02796218
  0.044044,14.098113,-0.98688276
  0.044046,14.098922,0.27835318
  0.044049,41.857335,-0.41540621
  0.044050,228.18043,7.4472238
  0.044053,121.80089,7.5937882
  0.044055,229.09938,8.0475165
  0.044056,227.89854,6.9144094
  0.044058,150.46955,3.0113197
  0.044063,231.95289,9.7651014
  0.044067,232.05482,7.6153417
  0.044068,333.75156,0.80397195
  0.044074,227.5729,-1.9909378
  0.044078,126.93784,7.6608409
  0.044078,316.46387,9.2103787
  0.044080,225.58532,4.7738671
  0.044083,159.62136,4.047352
  0.044085,168.22611,1.3713221
  0.044087,228.28467,7.6397789
  0.044093,230.61442,7.6820398
  0.044095,127.04697,8.1522473
  0.044097,154.55738,9.7219092
  0.044097,230.76639,7.6721579
  0.044098,150.42798,3.0049971
  0.044100,14.12166,-1.2254919
  0.044100,44.713752,-8.1333091
  0.044103,4.3325943,0.77451855
  0.044108,223.95164,0.86880262
  0.044110,230.83242,7.7088412
  0.044111,156.02802,6.4220277
  0.044115,171.15677,3.1642713
  0.044115,155.14187,7.8518248
  0.044115,230.40162,7.7390949
  0.044128,19.757729,-1.2408808
  0.044129,333.32434,0.46241692
  0.044133,45.638221,-8.6796818
  0.044134,42.683113,0.946389
  0.044136,13.97327,-0.90104873
  0.044142,226.65059,9.6494886
  0.044145,37.734265,-9.0882572
  0.044147,232.64283,8.4914418
  0.044151,13.820353,-0.91792156
  0.044159,14.258572,-0.8751768
  0.044160,227.86343,7.1766092
  0.044162,176.01637,-2.5583566
  0.044172,29.933537,1.1199167
  0.044172,227.59531,7.7178404
  0.044172,31.160487,-0.81043448
  0.044175,228.21823,7.6014175
  0.044180,127.13681,8.7337892
  0.044187,18.013852,-0.06770664
  0.044193,230.46605,7.7088189
  0.044197,18.919274,1.1980314
  0.044200,227.75199,7.2477357
  0.044202,17.449961,0.19897993
  0.044205,41.768246,-0.45688631
  0.044206,24.427067,-8.8657007
  0.040341,238.72924,4.0268097
  0.040344,180.43216,7.5603361
  0.040344,50.572882,-6.2449292
  0.040348,230.41012,8.4410371
  0.040352,226.13848,0.61678916
  0.040355,171.24631,0.86478411
  0.040355,184.46849,-0.36208395
  0.040360,228.64315,4.3325958
  0.040367,195.75341,3.3991988
  0.040368,170.20179,0.58059559
  0.040372,227.88302,5.2057315
  0.040381,188.7979,5.8408982
  0.040382,187.90775,9.8382749
  0.040393,153.52527,-0.83249949
  0.040394,236.1118,4.6913098
  0.040402,137.55472,9.811623
  0.040404,219.77372,-2.1157128
  0.040425,195.55699,-1.7185046
  0.040433,162.2969,0.37911508
  0.040435,164.58176,1.5601008
  0.040437,2.1078146,-0.60867963
  0.040439,30.032742,-1.0155806
  0.040440,32.810513,1.0876142
  0.040440,24.2354,-9.185699
  0.040444,222.50902,0.57877786
  0.040447,237.77881,4.5076373
  0.040452,167.89775,4.6521798
  0.040466,52.820307,0.54792572
  0.040467,242.06737,3.9608334
  0.040476,139.46239,9.6727889
  0.040481,26.408006,-0.73516647
  0.040485,164.50915,1.5194742
  0.040486,147.58872,2.8016003
  0.040486,237.79684,0.64231645
  0.040495,6.8262282,-0.56516022
  0.040496,196.1836,3.6906942
  0.040509,227.80242,1.7426972
  0.040510,227.93796,1.7505883
  0.040517,237.07242,9.3985044
  0.040518,228.43063,4.0584377
  0.040519,324.19082,1.2490048
  0.040532,352.2165,-9.9152071
  0.040533,237.49429,9.6171835
  0.040554,211.6584,3.748749
  0.040557,168.24422,9.0960536E-3
  0.040558,172.09265,-1.259099
  0.040558,122.57833,9.0324865
  0.040567,153.38243,-0.99874605
  0.040567,232.62314,4.7347309
  0.040570,148.32788,7.8018215
  0.040574,151.06649,6.1412259
  0.040574,30.737123,-1.0586103
  0.040581,173.07574,-2.2322364
  0.040589,164.65351,1.4102771
  0.040595,170.63092,6.741844
  0.040597,162.49127,2.4074391
  0.040599,49.922287,-1.159562
  0.040613,182.01604,0.37882933
  0.040614,6.8309036,-8.8059171
  0.040621,180.86739,8.3702353
  0.040621,55.96861,0.61436718
  0.040622,169.67904,-0.36162999
  0.040626,232.31577,7.9781677
  0.040627,219.95645,-1.5228798
  0.040628,180.54941,7.9215478
  0.040632,178.35954,3.2338801
  0.040642,235.50931,8.3099588
  0.040651,195.68137,0.66385173
  0.040651,225.80144,0.46862988
  0.040659,162.32081,0.32934592
  0.040660,172.91277,-1.9052456
  0.040661,200.27272,8.1694258
  0.040662,34.399191,-0.49361116
  0.040667,175.26506,1.7255316
  0.040670,167.0036,7.4399146
  0.040671,181.62543,0.18183909
  0.040674,195.55888,-1.0267597
  0.040675,168.67013,4.0110607
  0.040676,168.31579,0.12984068
  0.040677,233.19112,8.2518245
  0.040679,224.91021,-1.7456152
  0.040680,155.93915,6.1041875
  0.040681,176.1769,3.4259297
  0.040687,175.35142,2.7132897
  0.040687,236.02041,4.6974554
  0.040691,54.690523,1.1680492
  0.040695,232.89758,4.5933823
  0.040699,228.29867,7.4194658
  0.040699,22.998673,-8.2751187
  0.040699,167.89241,5.0256524
  0.040708,24.210838,-8.5562727
  0.040709,30.732661,0.74071343
  0.040710,139.52631,9.5788237
  0.040711,236.55252,8.3783109
  0.040714,163.98827,5.7325082
  0.040722,147.519,8.6868228
  0.040723,24.655748,-9.6516516
  0.040724,233.09656,4.7449769
  0.040727,173.081,-2.1284458
  0.040740,235.9893,8.5045412
  0.040741,150.66042,1.4891177
  0.040748,54.006625,1.1047554
  0.040753,50.217164,-1.0632182
  0.040760,166.24911,2.5057929
  0.040762,231.62436,3.4307955
  0.040770,24.346482,-9.2705816
  0.040771,225.25076,-0.20832855
  0.040778,33.082039,-0.81152059
  0.040795,14.438985,-0.411996
  0.040797,166.99632,7.4827176
  0.040797,196.19583,3.9049446
  0.040804,50.701673,-6.6946367
  0.040807,133.51835,0.85318721
  0.040811,225.37278,-0.11329869
  0.040813,24.347214,-9.099645
  0.040813,164.03721,5.2750216
  0.040815,159.99874,6.1571963
  0.040818,195.92762,3.1846862
  0.040824,158.66594,2.963257
  0.040824,60.094946,-6.6243754
  0.040832,53.667476,1.021269
  0.040832,32.801937,-0.82594377
  0.040834,231.36983,4.9738607
  0.040836,31.033248,0.2857551
  0.040845,164.6111,1.3829248
  0.040845,53.008257,1.1762529
  0.040850,234.78133,8.0905199
  0.040851,24.367926,-9.277868
  0.040855,34.4051,-7.6434619
  0.040857,173.1079,-2.1642242
  0.040858,233.25529,4.5697419
  0.040865,24.141391,-9.3970248
  0.040865,188.78667,5.8512276
  0.040868,226.60108,-1.3762621
  0.040875,50.970782,-0.55404531
  0.040886,56.769438,-0.77096026
  0.040897,225.16993,0.47965142
  0.040900,36.964352,0.50154077
  0.040903,36.652432,0.64888757
  0.040908,24.527787,-8.727204
  0.040909,196.03985,3.5350328
  0.040914,132.79081,0.25359864
  0.040916,234.74733,8.0903201
  0.040920,224.47079,-2.2639666
  0.040922,235.9958,8.1262879
  0.040926,236.79467,8.8016756
  0.040928,153.51321,-0.89290266
  0.040936,162.988,3.2240667
  0.040939,212.08397,2.663731
  0.040941,228.20728,3.8904215
  0.040944,164.7583,1.8021811
  0.040945,198.56819,-1.346383
  0.040949,224.38563,-2.7113568
  0.040950,235.59349,7.3223754
  0.040953,224.52002,-1.786896
  0.040957,8.7651895,-9.4252229
  0.040960,225.4385,8.4468377E-3
  0.040965,230.5684,8.0484463
  0.040970,239.89883,3.2813266
  0.040971,232.0347,5.1780488
  0.040972,231.44247,4.0262955
  0.040978,163.59266,-0.36496532
  0.040982,30.976476,-8.1640033
  0.040985,164.5068,1.6348407
  0.040988,181.00754,2.0976697
  0.040989,235.04718,8.4553216
  0.040993,331.84699,-7.9041196
  0.040998,181.09893,8.9130269
  0.041000,161.86297,3.100656
  0.041002,177.00703,4.1443342
  0.041007,13.898217,-1.2355131
  0.041010,133.4197,1.5634967
  0.041012,235.53222,8.3122537
  0.041012,167.81506,5.3334869
  0.041014,230.52125,8.0499941
  0.041021,173.33665,-2.3450712
  0.041023,180.79425,2.2921457
  0.041030,171.45938,-0.91942211
  0.041036,197.68629,0.0320834
  0.041047,54.219341,1.0314074
  0.041050,238.2473,8.0164793
  0.041050,18.67612,0.13276359
  0.041051,171.46708,-0.92255555
  0.041056,27.458161,-8.775511
  0.041064,53.973294,1.0813322
  0.041066,168.36649,-0.90264638
  0.041070,169.3886,-0.18771604
  0.041074,238.23191,8.0666049
  0.041076,242.61565,4.6542781
  0.041078,224.79112,0.75956396
  0.041081,228.55404,4.811952
  0.041082,228.38511,7.2282123
  0.041083,53.80186,1.0604371
  0.041094,170.07653,4.2578944
  0.041103,234.75785,7.7306126
  0.041104,235.98059,8.2256647
  0.041106,180.9935,8.7317015
  0.041112,237.24174,9.0443245
  0.041114,235.88412,8.5033329
  0.041115,37.086902,0.68721451
  0.041118,240.22508,3.3981827
  0.041123,14.27194,-0.45971078
  0.041124,240.8205,3.0122011
  0.049346,170.42096,4.7588568
  0.047810,199.26011,7.1662024
  0.047810,242.22442,8.7996501
  0.047811,194.51967,4.0983706
  0.047818,343.448,-9.3092576
  0.047819,213.90093,-1.9813281
  0.047819,199.65664,-0.22689346
  0.047822,162.55693,7.858739
  0.047825,17.019791,0.02192086
  0.047827,234.50786,7.6073197
  0.047828,162.7127,8.0994449
  0.047830,321.95263,1.0706789
  0.047830,170.421,2.7328232
  0.047830,192.83077,5.5194585
  0.047836,169.47987,5.607203
  0.047840,177.15681,-0.23405524
  0.047842,47.533327,0.51612549
  0.047844,191.0168,9.0633261
  0.047856,246.26396,7.0674839
  0.047863,351.06058,-9.5447678
  0.047864,181.8585,1.5455746
  0.047865,239.8227,2.7456661
  0.047866,205.83505,1.1439664
  0.047870,191.54143,0.50702639
  0.047874,239.72252,2.8588256
  0.047878,153.40198,-0.98039827
  0.047879,188.91054,-1.0448406
  0.047883,200.2277,-0.94119606
  0.047885,193.96779,2.3052097
  0.047888,235.67623,2.9036401
  0.047892,19.804343,-1.1775616
  0.047896,199.57035,-2.4177787
  0.047897,195.04976,4.9220691
  0.047899,193.00116,3.4974813
  0.047902,18.713353,0.55089903
  0.047903,229.77111,4.2593783
  0.047907,204.28331,0.45215763
  0.047909,53.782034,0.80399582
  0.047911,14.214997,-1.0071942
  0.047911,174.79506,-2.5208936
  0.047911,314.65937,0.9125774
  0.047912,129.42512,3.920891
  0.047912,228.18616,7.466762
  0.047914,195.81655,0.97972722
  0.047917,168.13343,5.6705113
  0.047919,238.1065,2.450551
  0.047920,170.36367,1.5311145
  0.047925,225.63375,6.2031719
  0.047927,180.87191,2.6539573
  0.047929,243.39805,9.5682054
  0.047930,170.31506,5.5972246
  0.047930,47.593087,0.42683071
  0.047941,193.8581,2.2312314
  0.047945,242.96985,8.5176883
  0.047947,191.11167,3.838916
  0.047950,190.80095,-2.5008608
  0.047954,179.86253,9.9648465
  0.047954,198.98513,7.0962816
  0.047956,157.46385,9.0105617
  0.047957,167.8525,8.2857042
  0.047957,239.79219,2.815815
  0.047960,188.49898,1.5327811
  0.047963,170.15563,3.2583614
  0.047965,190.93782,-0.35733733
  0.047965,194.13908,5.8618932
  0.047965,235.2092,5.9234295
  0.047968,225.52999,8.3715375
  0.047970,205.88392,1.1266331
  0.047976,242.19978,8.9501722
  0.047976,316.214,0.63224199
  0.047978,143.49272,8.3863637
  0.047978,176.49113,-3.5781828
  0.047979,170.48837,2.7193986
  0.047981,226.13499,7.8253606
  0.047983,14.219686,-1.1312517
  0.047984,27.045951,-8.120539
  0.047986,207.45267,1.0236058
  0.047988,191.66347,1.6019129
  0.047988,193.92656,4.8569289
  0.047989,14.275547,-8.9023988
  0.047992,204.03415,-2.2646204
  0.047993,189.86439,-2.8271261
  0.047993,228.12124,1.5555721
  0.047998,183.86686,1.0172404
  0.048001,235.16699,5.9205749
  0.048005,194.31953,6.0604977
  0.048012,213.29376,1.7713994
  0.048018,172.7413,-1.1475517
  0.048019,190.98448,3.6164438
  0.048024,170.3403,2.9612994
  0.048028,193.97763,-0.99908197
  0.048029,226.73377,4.8184174
  0.048037,150.20345,5.4326288
  0.048039,157.10949,8.4838642
  0.048042,14.125053,-1.0870337
  0.048050,199.5719,0.09494391
  0.048055,214.33451,0.40346794
  0.048055,16.755776,0.90983618
  0.048055,235.34344,4.0920368
  0.048057,199.08357,6.9046248
  0.048058,157.81865,7.7823281
  0.048060,143.30331,-0.66250186
  0.048062,169.98516,5.5055345
  0.048065,229.803,3.3007155
  0.048078,16.599711,-0.14486162
  0.048082,191.23437,2.6956305
  0.048091,150.0765,7.1391236
  0.048093,184.01431,0.99142816
  0.048099,39.295407,0.01218471
  0.048101,170.48114,2.9726023
  0.048101,343.45644,-9.2787277
  0.048102,217.34472,-0.82754393
  0.048107,191.34073,1.8306286
  0.048111,211.73587,1.0121255
  0.048122,190.84749,4.183815
  0.048123,175.36723,-2.250801
  0.048124,153.72561,-0.79449651
  0.048124,230.23872,2.6483389
  0.048125,14.24098,-1.1580413
  0.048127,153.60708,-0.87185851
  0.048130,230.32349,7.7394203
  0.048132,198.1746,5.0438081
  0.048135,216.90522,4.5001819
  0.048140,228.55694,6.0289774
  0.048147,143.3523,2.0686171
  0.048148,191.31082,1.805312
  0.048150,176.11999,-3.5708649
  0.048152,193.04569,3.3967205
  0.048152,191.68652,1.4642862
  0.048155,154.10843,3.0680563
  0.048156,190.6427,-1.5669107
  0.048158,150.59652,5.5790992
  0.048169,225.14076,8.4596293
  0.048170,2.1663053,1.1500796
  0.048170,239.7029,2.9189597
  0.048170,165.6776,7.2473288
  0.048174,191.11347,3.5195027
  0.048174,151.09574,0.51823716
  0.048175,157.17515,8.717914
  0.048180,191.03843,1.6194866
  0.048184,190.70676,0.02420695
  0.048186,195.29286,5.3289453
  0.048192,190.64182,-2.8799746
  0.048193,198.16681,4.6770412
  0.048194,199.9896,7.7648428
  0.048195,309.72629,0.69592911
  0.048196,191.35027,3.6944838
  0.048198,194.07697,-1.0321782
  0.048199,190.78563,-2.8781663
  0.048200,179.97662,3.0060509
  0.048203,191.89337,1.7148338
  0.048207,173.28653,-1.6060794
  0.048208,341.97606,-8.9452704
  0.048208,191.28753,-0.21298606
  0.048208,172.66687,-0.96517458
  0.048210,229.86305,3.5623177
  0.048216,190.76623,-2.0408835
  0.048218,31.874967,-7.7913238
  0.048219,348.86846,-9.5980529
  0.048220,190.59385,-1.9459939
  0.048225,191.23496,-0.04095481
  0.048227,191.19573,1.7917165
  0.048228,225.64835,7.8933119
  0.048230,163.00473,8.783359
  0.048230,192.78537,-1.4499593
  0.048231,171.26067,3.4830602
  0.048231,168.24647,7.4247672
  0.048232,348.69851,-9.4336497
  0.048233,217.19993,1.6929044
  0.048234,174.18189,-2.9319447
  0.048235,193.78227,4.040343
  0.048235,170.78433,2.9621652
  0.048238,32.085495,-8.825692
  0.048245,191.23909,-0.04311771
  0.048249,16.77488,0.90398202
  0.048251,202.20472,0.04950945
  0.048252,191.2154,-1.7599012
  0.048254,193.76768,3.9359606
  0.048257,192.51372,5.7826231
  0.048260,189.61091,-0.9439939
  0.048260,214.65453,-0.8903693
  0.048268,32.3447,-9.5240897
  0.048269,228.19555,7.3419872
  0.048273,321.04331,1.1238966
  0.048274,167.5856,-0.12230395
  0.048274,230.07388,7.7345855
  0.048278,175.70006,-3.6529268
  0.048280,195.83257,5.736774
  0.048280,195.19277,7.4904556
  0.048283,229.90553,4.4487683
  0.048296,14.043609,-1.1402072
  0.048296,153.66952,-0.83352245
  0.048298,150.18447,5.9064884
  0.048301,309.70551,0.69081186
  0.048301,229.50946,6.822419
  0.048302,195.21221,7.4488831
  0.048305,191.31452,-1.3801481
  0.048306,169.78173,6.5763809
  0.048307,19.871562,-1.1083545
  0.048310,168.62826,5.7259383
  0.048311,193.71605,3.8848378
  0.048312,188.74902,3.8264366
  0.048313,224.97647,-1.4454934
  0.048313,204.6748,0.77456613
  0.048315,194.95849,5.0475627
  0.222153,320.77258,1.2556001
  0.222381,208.88128,2.1780129
  0.222781,345.51528,-0.94621314
  0.222937,43.057321,1.0325854
  0.223035,43.809644,-1.2413032
  0.223351,141.83946,8.4231749
  0.223422,329.30176,-0.02972771
  0.223511,165.1521,6.3617299
  0.223545,346.95302,-0.33708124
  0.223592,338.14631,0.0163635
  0.223788,56.062931,0.13264653
  0.223830,226.17069,-1.7653388
  0.223898,355.85825,0.93481481
  0.223911,344.73553,-0.8120332
  0.224135,359.98134,1.2118565
  0.224671,330.375,0.08190393
  0.224937,358.04325,0.7559579
  0.225250,170.96228,4.4305889
  0.225418,346.35591,0.40388913
  0.225548,198.50086,3.3247355
  0.225727,357.44366,-1.0659395
  0.226102,339.17922,-0.25905044
  0.226351,337.03586,0.4427529
  0.226416,354.14268,0.27688008
  0.226531,343.77494,0.78547944
  0.226732,50.780537,0.89214203
  0.227224,357.41051,-1.1923371
  0.227441,351.40413,-0.8519017
  0.227815,196.1657,4.2975947
  0.227846,52.53865,-1.1936681
  0.227858,3.407334,-0.38537252
  0.227938,53.398584,1.0650387
  0.228041,21.243873,0.92597097
  0.228111,229.84273,-0.40519789
  0.228519,217.97734,3.9810062
  0.229184,328.1262,-1.2415542
  0.229488,50.429244,1.1503465
  0.229527,28.094671,-1.0752071
  0.229571,25.398993,-0.04580476
  0.229655,142.41736,4.98793
  0.229728,161.65341,7.1079679
  0.230065,7.3006779,-1.0555698
  0.230338,168.59209,1.5658505
  0.230513,334.61479,-0.30460705
  0.230936,337.82367,0.56722018
  0.231143,12.847057,-0.51984756
  0.231175,344.79701,1.1621403
  0.231204,180.26295,7.7775832
  0.231547,310.88302,-6.5532646
  0.231712,43.560673,-0.99611667
  0.231793,43.179312,0.05241822
  0.232279,342.88458,0.55877734
  0.232345,358.57799,0.94167172
  0.232510,43.159941,-0.07923929
  0.232551,342.02394,0.59352781
  0.232706,358.55134,0.61275322
  0.232800,334.61299,-8.5878654
  0.233218,351.1004,-9.4169491
  0.233399,43.809253,-1.0783779
  0.233689,350.49722,-8.4601937
  0.234284,6.6286509,0.04687597
  0.234351,28.675276,-0.92743108
  0.234470,340.46973,-0.59744832
  0.234812,39.021298,1.0667711
  0.234831,25.801238,-0.22824525
  0.234869,16.788778,-1.1579249
  0.234931,45.065915,1.0683182
  0.235037,341.02153,0.16504514
  0.235260,340.77497,0.56207016
  0.235411,218.55286,4.7444216
  0.235889,4.4297122,0.6403716
  0.235954,131.38099,3.736366
  0.235959,27.895992,-7.9867012
  0.236214,238.35902,7.5826849
  0.236239,246.90196,7.9297318
  0.236678,29.616616,0.73090343
  0.236743,9.502334,0.22175795
  0.237103,340.62579,-0.79258359
  0.237352,62.141938,-4.2099111
  0.237446,130.25973,9.7582986
  0.237534,42.570559,1.2615259
  0.237827,240.60374,8.1174538
  0.238227,43.342393,-1.0808622
  0.238592,354.70361,-0.54888285
  0.238635,40.755054,-0.77192518
  0.238757,54.328498,0.29516298
  0.238782,40.585272,-0.99445201
  0.239030,341.14188,0.45000057
  0.239473,49.651984,-0.95659122
  0.240075,123.24867,3.8966062
  0.240291,231.05731,3.9550722
  0.240814,344.18358,-0.78050406
  0.240901,138.55112,2.9048325
  0.241022,149.80117,9.5050677
  0.241028,19.364123,1.0256306
  0.241422,358.61031,1.0386552
  0.241433,54.352151,-0.95654692
  0.241679,344.84869,-0.67334829
  0.241679,31.16916,0.39674337
  0.242439,34.118079,0.2616376
  0.242460,339.73529,-0.82963067
  0.242768,2.4855863,0.15900765
  0.242869,223.88678,9.427181
  0.242915,36.483549,0.64110554
  0.242962,27.179332,-0.80158057
  0.243032,33.303292,1.0235877
  0.243120,0.66980645,-1.1819739
  0.243200,140.87447,1.3854444
  0.243645,34.269053,-0.07378049
  0.243694,347.86498,-1.2346229
  0.243906,323.79177,-6.4366228
  0.243912,20.819786,-8.4228643
  0.244055,51.66667,-0.38761545
  0.244321,353.96367,-0.01898914
  0.244555,201.10871,7.8721859
  0.244591,354.1883,0.03175988
  0.244795,137.33013,8.2918204
  0.244807,17.347683,-0.6330355
  0.244817,355.81245,-0.33007655
  0.244839,49.041902,-0.36652527
  0.245148,336.64642,-1.1572927
  0.245422,337.78873,-0.75543183
  0.245781,335.01334,1.1903997
  0.246362,338.83435,-0.74890347
  0.246371,28.398982,-1.1714771
  0.246950,14.661821,0.97553177
  0.247194,23.514099,0.88355311
  0.247564,55.60158,-0.05181556
  0.247995,16.330955,-0.21569677
  0.248005,173.14954,4.2541694
  0.248021,15.946076,-0.44307189
  0.248117,34.014463,5.6820118E-3
  0.248124,336.66039,0.64020101
  0.248134,46.840991,0.46230663
  0.248242,49.52581,-6.1088807
  0.248317,2.2813427,-0.17906584
  0.248756,37.959132,-0.18757859
  0.249035,165.13879,4.9049797
  0.249365,341.06251,-0.78475941
  0.249811,36.177529,0.89688203
